X,CCX3MWT1,CCX3MWT3,CCX3MWT4,CCX3MWT5,CCX3MWT6,CCX3MTG1,CCX3MTG3,CCX3MTG4,CCX3MTG5,CCX3MTG6,CCX6MWT1,CCX6MWT2,CCX6MWT3,CCX6MWT4,CCX6MWT5,CCX6MTG1,CCX6MTG3,CCX6MTG4,CCX6MTG5,CCX6MTG6
ENSMUSG00000091243,7.753250252,7.457179318,7.504499399,7.768528033,7.741323485,7.592967679,7.625191516,7.559439377,7.699873503,7.634049481,7.660187706,7.453192667,7.401343474,7.579994473,7.478641017,7.477772452,7.442252001,7.248094208,7.60289707,7.435658321
ENSMUSG00000091264,13.57770608,13.47528953,13.54680856,13.45303173,13.52884592,13.57145017,13.51684341,13.55711416,13.53692416,13.57785611,13.36599723,13.43050706,13.41950052,13.4204055,13.44598366,13.26276298,13.3008773,13.06655389,13.20358458,13.28140469
ENSMUSG00000091337,12.91723723,12.76644069,12.88097234,12.73928313,12.90401512,12.92712928,12.90357591,12.92300822,12.90700902,12.88103379,12.77445485,12.86111413,12.76419915,12.71604411,12.72391409,12.74143663,12.66485985,12.52930841,12.67398126,12.61986368
ENSMUSG00000091387,9.554602011,9.510737448,9.587873457,9.595510042,9.592090623,9.511815449,9.544107858,9.670881092,9.568149941,9.69973081,9.480076392,9.309321542,9.514812326,9.568413465,9.475852816,9.351552337,9.58763925,9.241589453,9.350598159,9.346117177
ENSMUSG00000091412,6.909858483,7.132705377,6.951000249,7.01707404,6.755694035,6.94583165,6.870905893,6.914367309,6.943772149,6.787572364,7.069816287,7.117274177,7.155981562,6.920996295,6.764924544,7.420904869,6.93241727,7.123948706,7.510889019,7.305557291
ENSMUSG00000091474,9.663537747,9.78030411,9.671662646,9.728632386,9.935059643,9.766061466,9.806234096,9.770023379,9.930576049,9.928736248,9.563652567,9.541785694,9.63476691,9.775962347,9.782687359,9.564297739,9.611296282,9.59895013,9.542755708,9.555163361
ENSMUSG00000091479,9.182703585,9.378789027,9.353347491,9.413857994,9.298188988,9.265734494,9.414328314,9.335203411,9.280672597,9.212078374,9.509423916,9.404334915,9.245942008,9.482582602,9.419965054,9.832357377,9.426926546,10.10603652,9.967553062,9.728831395
ENSMUSG00000091515,7.444287851,7.650428938,7.734593178,7.530937161,7.561047238,7.506139166,7.616180978,7.50410333,7.580960259,7.749021389,7.518344683,7.51411913,7.582806599,7.647313499,7.555745546,7.262107867,7.407939271,7.331885378,7.391889302,7.511239479
ENSMUSG00000091549,8.390681772,8.182315852,8.058409551,8.232756708,8.276984236,8.172275455,8.326480598,8.352174033,8.333557465,8.383954328,8.332273995,8.247148851,8.393907012,8.323664258,8.264596456,9.034682362,8.76870775,9.240826225,9.276275103,8.826873698
ENSMUSG00000091712,9.837835985,10.09969813,10.00820418,9.875375712,9.995046253,9.999883245,10.13047053,10.00510361,10.02061125,9.911232353,10.13581956,10.11680464,10.15397438,10.18699212,10.04169429,10.51713824,10.20927584,10.59041654,10.67188437,10.48355672
ENSMUSG00000091890,9.153224829,8.849569928,9.235387434,9.079592556,8.986885408,9.116174652,9.084725212,9.156842734,9.061174421,8.900928928,9.276174532,9.246386177,9.178859073,9.054867104,9.122772102,8.983020875,9.059257945,8.865911286,8.774865487,9.074038235
ENSMUSG00000091898,7.513284705,7.532130774,7.290311482,7.474243439,7.467077476,7.522759379,7.535417107,7.598409991,7.312286088,7.616487534,7.727281046,7.34501082,7.532905371,7.409383262,7.292831736,7.125569631,7.365836792,7.220931951,7.185518421,7.389258572
ENSMUSG00000091905,7.329025427,7.158044814,7.228273137,7.168613858,7.31540838,7.131107139,7.359857413,7.22981832,7.433038258,7.045647946,6.946096012,6.95885316,7.088641393,7.152945925,7.168147654,6.785551156,7.026010861,6.954455334,6.806777211,7.0829857
ENSMUSG00000091956,6.986194191,7.031940992,6.973838835,7.102169147,7.006059155,7.065981381,7.170691915,7.116249748,6.969823194,6.994386906,6.930783777,6.898323245,6.969652271,6.858804403,7.0015145,7.015030798,6.88224405,6.793076134,6.927418779,6.824327866
ENSMUSG00000092083,10.90714551,10.64023648,10.88697998,10.810839,10.7666401,10.8499147,10.77571779,10.8682263,10.94950966,10.86557952,10.68895429,10.6930071,10.82026733,10.78366575,10.78070249,10.45044827,10.60847332,10.43594661,10.34950119,10.63921618
ENSMUSG00000092094,6.696912297,6.707326907,6.661687406,6.82920696,6.78944887,6.561276278,6.731145668,6.685055442,6.734883393,6.813030314,6.664439046,6.789900187,6.584359083,6.576983598,6.685184775,6.328123787,6.470257193,6.402955679,6.402976043,6.498416387
ENSMUSG00000092203,7.870244133,7.77973162,7.764971964,7.869545193,7.726894947,7.760530126,7.77063879,7.87368103,7.711010868,7.893272199,7.811007049,8.051265409,7.886689974,7.941114651,7.829201451,8.088403188,7.771372476,8.131970477,8.124805751,8.014697666
ENSMUSG00000092242,6.932576061,6.77765597,6.80592445,6.840411698,6.802433007,6.873708166,6.812323722,6.973460284,7.037123571,7.098677157,7.082462841,6.924955345,6.989828506,6.767057614,6.915315684,7.299269633,7.105590968,7.232315773,7.022955707,7.221764579
ENSMUSG00000092258,7.495810547,7.530876497,7.346550581,7.46253905,7.520471668,7.501595438,7.464365107,7.577546325,7.416108635,7.360409204,7.753131392,7.609590185,7.699974211,7.526230709,7.45404861,7.607243147,7.617982205,7.72780852,7.810867829,7.75567265
ENSMUSG00000092274,11.64764468,11.69561836,11.63977967,11.56187033,11.49487678,11.63943421,11.58042175,11.80262957,11.608872,11.35426199,12.2182067,12.12855188,12.30973715,11.73193173,11.82558431,13.28696389,12.40110325,13.13419261,13.18527293,12.86505902
ENSMUSG00000092283,6.700550653,6.833025755,6.722966235,6.572301189,6.767209361,6.627162395,6.740781865,6.760484598,6.810113516,6.851918704,6.838895005,6.707019495,6.670849476,6.642190461,6.689324741,7.29849049,7.148827596,7.409283801,7.328867553,7.149826441
ENSMUSG00000092368,6.983519335,7.039459288,6.829784534,6.852429004,6.955960933,6.991064978,6.945082576,7.066108956,6.82744681,6.859565112,6.974267851,6.98952959,6.879839449,7.061345124,6.994632549,7.104903399,7.014989511,7.181820508,7.263684073,7.119770845
ENSMUSG00000092375,8.200742377,8.200233897,8.157723431,8.184803995,8.287193381,8.094834628,8.342652067,8.306735777,8.222004713,8.12509998,8.068501575,8.0565507,8.092722845,8.171944658,8.078619863,7.9580155,7.992958978,7.907178609,8.028269754,8.126346072
ENSMUSG00000092448,7.837918248,7.5120505,7.748939238,7.649581934,7.796289849,7.759077612,7.739952529,7.759976967,7.649852963,7.802867534,7.660080614,7.773179935,7.651186661,7.722929751,7.651666778,7.526523381,7.586300657,7.422825672,7.525748241,7.463182489
ENSMUSG00000092483,7.512705392,7.741691357,7.686359356,7.811077806,7.709517026,7.653733271,7.533173016,7.6493774,7.690728902,7.552638495,7.772897236,7.646097594,7.592641899,7.568006685,7.811939862,7.614538497,7.443723579,7.240036466,7.273931193,7.427185646
ENSMUSG00000092545,6.681603931,6.713850827,6.659165853,6.750459417,6.795036607,6.785439072,7.013099454,7.029085723,7.023153009,6.861331816,6.8051351,6.840672551,6.889766595,6.685798217,6.805442331,7.133528854,6.968190445,7.246057228,7.117843662,6.996863308
ENSMUSG00000092599,9.298292555,9.368578887,9.45767781,9.430577688,9.304304958,9.489430194,9.33424708,9.55889052,9.40429176,9.382076313,9.378596359,9.398615827,9.41919059,9.423913903,9.394295736,9.24157306,9.309908829,9.091466157,9.191856743,9.269141877
ENSMUSG00000092666,8.003559671,8.067404682,8.069688082,8.061138954,8.054038582,8.076836339,7.996190597,7.909767916,8.065179396,8.021984707,7.886585382,7.947137782,7.765799559,8.053047637,8.146920347,7.889379455,8.022139057,7.689572079,7.628661566,7.903229686
ENSMUSG00000092981,8.399223286,8.387092233,8.29602624,8.672978799,8.295687299,8.471233718,8.488346841,8.34124612,8.419683897,8.135681684,8.556280774,8.416075588,8.495863552,8.745162789,8.780903278,8.675091475,8.778230266,8.9794723,8.530626954,8.690654719
ENSMUSG00000093436,7.683509077,7.430283156,7.599295912,7.346207802,7.545089782,7.570179208,7.410997106,7.36745021,7.43055928,7.346181669,7.474955545,7.584335604,7.424805527,7.476191066,7.450039958,7.210768251,7.37238774,7.205261335,7.302966618,7.195672886
ENSMUSG00000093460,7.65358549,7.784815732,7.729583148,7.421654546,7.407623993,7.560321996,7.484363088,7.227615234,7.54395424,7.729874074,7.790284885,7.792345416,7.806968822,7.672286756,7.733267589,7.645211739,7.702784599,7.936814585,7.67989045,7.839924258
ENSMUSG00000093497,6.950018325,6.822496442,6.986497108,6.920949109,6.897003465,6.901984674,7.148820123,6.860397659,7.040005861,6.945859568,7.025995033,7.038164007,7.030962057,6.92150795,6.89907223,6.672302842,6.803816086,6.611490407,6.850985322,6.903594832
ENSMUSG00000093674,11.25664814,11.50551102,11.26015472,11.76821673,11.54213121,11.21416442,11.45015392,11.19184203,11.38011652,11.50035219,11.66290668,11.58013132,11.47044029,11.95137558,11.89683933,11.54166254,11.77317136,12.07517403,11.6068396,11.61491116
ENSMUSG00000093930,13.62772878,13.60085462,13.52676358,13.58067734,13.62480417,13.54158881,13.51719133,13.39126372,13.50116993,13.62571134,13.56929659,13.55090854,13.61443008,13.55121863,13.54255408,13.18354116,13.46516398,13.12758365,13.25697514,13.44466709
ENSMUSG00000094344,6.89123794,7.073561757,7.190138246,7.354587607,7.043316943,6.82087935,7.026521613,6.973299156,6.960730812,6.970175937,7.460330956,7.347945574,7.311901567,7.415502839,7.322624457,7.584869691,7.185660105,7.529093484,7.169274179,7.28410501
ENSMUSG00000094392,6.874963159,6.653744777,6.827615481,6.793901685,6.886216797,6.777486616,6.808534013,6.81794326,6.811824674,6.73699573,7.06589068,6.893090318,6.989607745,7.060497239,7.034659688,6.654747386,6.891069825,6.87734901,6.959221104,6.886690119
ENSMUSG00000094410,7.658530783,7.726976273,7.674444414,7.749751566,7.859959468,7.709602986,7.618568199,7.651446368,7.768669517,7.809915138,7.336110062,7.646835059,7.561057432,7.616093096,7.482788719,7.61288171,7.551740434,7.690104317,7.643008641,7.541382475
ENSMUSG00000094530,7.385531593,7.336339648,7.325525354,7.27834283,7.336608026,7.353057402,7.348454124,7.305723511,7.3501854,7.440829699,7.216119503,7.256328629,7.388522572,7.184582882,7.18553932,7.465425308,7.455452083,7.415238278,7.540061155,7.288042035
ENSMUSG00000094626,11.5495488,11.75891247,11.59437214,11.70022375,11.59664334,11.66325981,11.74099626,11.71883423,11.65951519,11.73662541,11.52720674,11.56782017,11.58069736,11.52510433,11.6168989,11.31842823,11.44486938,11.2642692,11.41247855,11.51186797
ENSMUSG00000094786,7.333447608,7.548902334,7.654542682,7.545846448,7.50225772,7.678210143,7.46901871,7.672466154,7.649272633,7.463718974,7.369109412,7.378833316,7.431643152,7.283111941,7.473854049,7.307272151,7.512915617,7.496563395,7.316523255,7.439461227
ENSMUSG00000094840,9.023591502,8.942687921,8.785846243,8.931698771,8.624332015,8.839371825,8.855354213,8.968929981,8.914394505,8.680533473,9.056478376,8.792108974,9.053620404,8.969588842,8.984022005,9.074872099,9.184285334,9.055524538,9.131981879,9.262993957
ENSMUSG00000094955,6.72489366,6.706153662,6.416526678,6.579312635,6.489626247,6.496232081,6.564973626,6.619065942,6.506382694,6.571111637,6.830170935,6.769384136,6.74426204,6.655918407,6.666326461,6.783619463,6.715210505,6.695353958,6.982305215,6.688209527
ENSMUSG00000094958,8.64536697,8.524171032,8.737275538,8.645962878,8.722628887,8.655488495,8.708818061,8.635564388,8.672875469,8.6894725,8.404420803,8.468966617,8.53742183,8.599866156,8.544146989,8.38503699,8.485136738,8.355135425,8.400706846,8.366986709
ENSMUSG00000094962,7.876024529,7.928934781,7.921401826,7.946299203,7.904746114,7.931474932,8.018028846,7.983196969,7.930476131,7.984532108,7.688129268,7.686014008,7.637637412,7.754712447,7.863587417,7.728440781,7.657331271,7.556716632,7.658960111,7.628673601
ENSMUSG00000094989,7.047879094,7.263299418,7.167011818,7.142489938,6.925192802,7.054277952,7.060531632,7.118370895,6.944464652,7.083409106,7.452135269,7.422474178,7.556822075,7.036679893,7.183504711,7.354345688,7.075192356,7.054915265,7.490363979,7.310244534
ENSMUSG00000095041,12.08544822,13.10294388,12.77541503,13.13009866,12.93294127,13.34579388,13.3162845,13.24477922,13.12751436,12.95485689,13.83349027,13.88508813,14.02111965,13.46972,13.93020551,13.50562995,13.35992755,13.95629662,13.81654419,14.0531261
ENSMUSG00000095115,8.621097452,8.574847079,8.519884094,8.519058341,8.562746461,8.599703932,8.577487838,8.804032878,8.621237164,8.689154294,8.634457883,8.708788195,8.654582076,8.658590267,8.513111474,9.454029437,8.87855713,9.606168672,9.613879251,9.08095686
ENSMUSG00000095123,9.780975303,9.638105344,9.787284018,9.582391762,9.488265454,9.924491795,9.569086263,9.892983064,9.63707066,9.525204897,9.919648021,9.954321349,9.897117321,9.607114582,9.694810092,10.13153373,9.822284825,10.03681522,9.870211974,10.07961794
ENSMUSG00000095139,10.72980749,10.57719176,10.67775371,10.75732382,10.71784155,10.5506258,10.59592251,10.75863302,10.75305479,10.7018886,10.36524268,10.43038537,10.48462378,10.69417696,10.44905711,10.28929514,10.39055618,10.3301365,10.33131746,10.34276835
ENSMUSG00000095159,7.226147287,7.335901012,7.437553848,7.119500319,7.344231254,7.440151212,7.550107525,7.138404637,7.323890172,7.340407417,7.242179199,7.269722126,7.189061069,7.247657218,7.141653149,7.242369513,7.151027881,6.959655923,7.068792922,7.244232176
ENSMUSG00000095362,7.77084605,7.890409827,7.70963889,8.010737574,7.682348991,8.07278996,7.7029125,8.169403935,7.885305071,7.713724749,7.679574562,7.707651873,7.784318018,7.700405213,7.948520564,7.54284424,7.810412691,7.761669198,7.532485728,7.695862937
ENSMUSG00000095407,8.989763486,9.059776564,9.145652934,9.284349701,9.139846172,9.027390304,9.088300782,9.207868694,9.100789611,9.099433296,9.037689694,9.058602355,8.953065544,9.064142428,8.992215704,8.869337471,8.918755192,8.808856735,8.870629715,8.779467159
ENSMUSG00000095690,9.596432172,9.585942465,9.583741801,9.640902312,9.55450555,9.436409164,9.524517533,9.577867842,9.238004014,9.383641557,9.627835308,9.634883478,9.566979009,9.649178685,9.657249528,9.244157605,9.564308468,9.332802123,9.417632821,9.433349403
ENSMUSG00000096014,9.632886592,9.489320062,9.698938234,9.525299117,9.586722818,9.404092753,9.563020747,9.373415102,9.606507904,9.641827602,9.654495452,9.626724063,9.63506985,9.598686983,9.719730328,9.374458307,9.455262706,9.476937138,9.361350996,9.442538152
ENSMUSG00000096544,8.293510206,8.21185797,8.298911068,8.306925992,8.315005725,8.165797044,8.242629421,8.497788859,8.382173859,8.353007692,8.303472792,8.18152944,8.104835341,8.060542533,8.105744864,8.374967575,8.331980773,8.447226503,8.335579013,8.448348142
ENSMUSG00000096606,7.999345617,8.025433534,7.949681922,7.94256946,8.010119328,7.949881614,7.949666623,7.933715895,8.035989356,8.124490655,8.062411915,8.016800023,8.012188842,8.075065331,8.053873289,8.193331118,8.167398768,8.331309629,8.163893126,8.210858362
ENSMUSG00000096842,9.251394205,9.529304501,9.592699261,9.532568522,9.239351953,9.299580088,9.190070527,9.173823121,9.140563989,9.300632966,9.59439003,9.390424432,9.36169867,9.376501117,9.494955139,9.478759708,9.359887311,9.636311257,9.349950773,9.639898742
ENSMUSG00000096910,10.24188557,10.28265919,10.29925741,10.26291045,10.25173845,10.35652549,10.31870852,10.26198378,10.2951208,10.31837134,10.10609925,10.2246881,10.21904029,10.14959985,10.09999635,10.11856263,10.10525086,10.01331484,10.15764966,10.04222242
ENSMUSG00000096914,10.32918696,10.11392523,10.21576672,10.24803134,10.26318375,10.23771688,10.2237055,10.36144334,10.4171637,10.33553998,10.17446736,10.26933965,10.2180809,10.19316783,10.24697743,9.992994742,10.1205374,9.947174236,9.895360254,10.09685575
ENSMUSG00000096916,8.482961873,8.444890845,8.489836736,8.450216055,8.387787963,8.490505177,8.402305989,8.414525977,8.576219919,8.599583457,8.242047125,8.325878696,8.398521017,8.417574525,8.325305126,8.276222859,8.269671876,8.200672495,8.41412975,8.11938551
ENSMUSG00000096923,8.192695465,7.961092866,8.005786787,8.090775491,8.140717405,8.028176859,8.223705249,8.158685687,8.044202971,7.998773881,8.022751287,8.012292263,7.838124424,7.933299889,7.968910825,7.94745403,7.997997379,7.845768486,7.820834636,7.901032491
ENSMUSG00000096934,10.47728006,10.54043536,10.58806978,10.51587947,10.62573786,10.52408099,10.52719572,10.63037411,10.6140724,10.56594673,10.46597374,10.44435505,10.33618542,10.49375075,10.48441457,10.38600819,10.34828655,10.15096394,10.26806362,10.26302359
ENSMUSG00000096942,8.457061466,8.653514804,8.783071048,8.676248258,8.482792262,8.407054178,8.492043939,8.594694951,8.464612034,8.604846042,8.74983975,8.694782377,8.523994872,8.66509544,8.691790839,8.852968976,8.774136137,9.06916972,8.855326294,8.835370808
ENSMUSG00000097025,7.156335569,6.951232167,7.059517315,7.038225668,7.067734386,7.134878885,7.150299397,7.236709842,7.053744641,7.098518578,7.043241603,6.983106259,6.921810362,7.036631019,6.947225923,6.948703383,6.993520313,6.888877442,7.04451873,7.081156309
ENSMUSG00000097039,8.445655898,8.481504366,8.328583329,8.440993504,8.478169999,8.375508796,8.369599513,8.387558791,8.43053685,8.456377865,8.374789347,8.237350143,8.369734608,8.293907386,8.350199906,8.520950009,8.422204657,8.643461006,8.562396527,8.365811977
ENSMUSG00000097042,6.945652134,7.059362375,7.012868244,7.021530981,6.970424057,7.195233612,7.165186469,7.01295363,7.081653263,6.974932816,7.218871217,7.104447063,7.049505878,7.011735973,6.907158726,7.14514244,7.295591595,7.433863036,7.399087459,7.210631655
ENSMUSG00000097055,8.637596422,8.463643982,8.482115931,8.320817605,8.318339715,8.480456297,8.397075395,8.521903962,8.367521145,8.496554041,8.549042624,8.41124919,8.325353996,8.201326363,8.193347431,8.3444821,8.294133589,8.032555599,8.130719674,8.381018582
ENSMUSG00000097078,9.082476329,9.140239282,9.095940434,9.069194036,8.945602105,9.062061035,9.124265003,9.193496553,9.030324197,9.1429141,9.109200993,9.084213138,9.078548574,8.932387854,9.025572858,9.080260086,8.902868035,8.764105808,8.889060802,8.931181072
ENSMUSG00000097167,9.880581797,9.838996507,9.947729938,9.724064428,9.978606418,9.896337063,9.965231794,9.921154023,9.946166003,10.01978741,9.733736725,9.873583979,9.787659879,9.703337295,9.709421728,9.794717805,9.79425125,9.510263906,9.658671637,9.637423716
ENSMUSG00000097182,7.138103692,6.87785062,7.099998166,7.169539293,7.137169376,6.988384152,7.148639362,7.231734208,6.988076889,7.209518719,6.936641031,7.127786271,6.918869818,7.226807806,7.124826393,6.929324299,7.029944012,6.874142589,6.921849433,6.857312069
ENSMUSG00000097185,9.725980805,9.609000903,9.54191066,9.679212858,9.635772023,9.727361466,9.658450109,9.659369239,9.620878976,9.59737584,9.59710291,9.624050836,9.484068588,9.528970336,9.514770817,9.483474296,9.46989866,9.24369163,9.325782515,9.536913593
ENSMUSG00000097195,7.981875824,7.833936868,7.688563395,7.762212197,7.702549733,7.785637239,7.707153736,7.784588933,7.634263439,7.753986433,7.813609768,7.997985223,8.006457127,7.893900243,7.828699584,8.060497018,8.025875388,8.264868796,8.107428292,8.017063169
ENSMUSG00000097204,7.596686523,7.52129939,7.494300335,7.524800708,7.617335439,7.546252971,7.657159766,7.511951251,7.529528581,7.639821907,7.66095998,7.510375624,7.711942718,7.646958227,7.437075337,7.845104414,7.596995641,8.080785511,7.932842074,7.668359189
ENSMUSG00000097216,10.72669653,10.58849288,10.62685765,10.73174465,10.57255497,10.6711312,10.64727883,10.80207475,10.71707759,10.6389021,10.56735345,10.60927982,10.54857732,10.58235804,10.63872183,10.41386236,10.42713899,10.15098791,10.29783894,10.42974092
ENSMUSG00000097221,8.605031988,8.593437008,8.429766018,8.555117075,8.531939754,8.520669916,8.619283938,8.53503573,8.585772367,8.514854272,8.257913542,8.249954054,8.307778236,8.474024909,8.446407582,8.389301871,8.369300489,8.196623145,8.206323509,8.36466006
ENSMUSG00000097224,9.708902196,9.768528897,9.761422524,9.651977291,9.678540111,9.660521611,9.70723189,9.597276644,9.666203655,9.73469607,9.628153608,9.639536442,9.638156382,9.562380679,9.57249533,9.956741854,9.667470416,9.823912956,9.920400082,9.710790472
ENSMUSG00000097231,8.381835316,8.624092675,8.30074491,8.578617092,8.357830119,8.569408519,8.352479985,8.41504387,8.393372831,8.275853419,8.400141952,8.506226046,8.497877769,8.604462141,8.559815184,8.541543674,8.612764606,8.703152385,8.594842787,8.661167871
ENSMUSG00000097233,7.210518618,7.25789868,7.506423661,7.202443099,7.227335327,7.327918043,7.371372674,7.354341263,7.175675719,7.295985622,7.520025528,7.55258896,7.42422332,7.251385901,7.287667212,7.561933671,7.469703037,7.523215807,7.656635991,7.737858753
ENSMUSG00000097247,7.122666773,7.060253475,7.054982002,7.139299633,7.252745115,7.144256802,7.117900556,7.14947529,7.1328914,7.125550619,6.828471035,6.976659586,7.031902922,7.153068418,7.155833687,6.817391362,6.976365942,6.747987646,6.890010369,6.96675028
ENSMUSG00000097268,7.435083716,7.182146818,7.347404738,7.245310825,7.19776874,7.353595049,7.143995085,7.290132621,7.554471876,7.394607433,7.307176129,7.276771855,7.338907544,7.343949364,7.206444089,7.060124938,7.331297174,6.992399606,7.118090235,7.151155592
ENSMUSG00000097328,7.206167979,7.517206469,7.370751364,7.433381851,7.342134542,7.220207373,7.321559116,7.198923671,7.313058824,7.141054965,7.667802292,7.32451381,7.330000319,7.374171728,7.529315318,7.357275039,7.618672324,7.830897407,7.487126876,7.531223561
ENSMUSG00000097333,9.058784373,9.098051467,9.002835966,9.038633653,9.120778943,9.023222006,8.976709165,9.155625432,9.178946629,9.097322318,8.914369453,9.027694746,9.048604569,9.082733316,9.017899021,8.836940261,8.935044895,8.893675078,8.84952592,8.814886891
ENSMUSG00000097406,7.516993271,7.302653299,7.341411298,7.480795348,7.260267989,7.435210302,7.725928332,7.417348443,7.489741767,7.346789457,7.301509928,7.437862036,7.370789069,7.288636494,7.323077351,7.370013198,7.292718607,7.022216962,7.335357823,7.414337308
ENSMUSG00000097415,7.315536778,7.210890581,7.526192671,7.35617609,7.246647396,7.240494826,7.35548989,7.395444951,7.466614467,7.43949664,7.323423428,7.294550192,7.543875463,7.358572869,7.487449516,9.00765417,8.265692344,9.407796209,9.219724441,8.634781415
ENSMUSG00000097443,7.833131389,7.696534532,7.83787862,7.734024816,7.528370979,7.841584157,7.764198216,7.776708634,7.573121216,7.670495436,7.811453713,7.724998773,7.809368126,7.707006704,7.636910106,7.667025209,7.579669334,7.506033484,7.595467155,7.508836385
ENSMUSG00000097452,9.248326983,9.070735399,9.239628692,9.24069683,9.186768373,9.176773199,9.146076084,9.356741373,9.359312475,9.144041029,9.002440758,9.272987612,8.955416188,9.202836608,9.202630348,9.033447748,9.165505313,8.895648663,8.9639418,8.964914825
ENSMUSG00000097466,8.157345851,8.390268599,8.346505036,8.412998258,8.175553313,8.224730468,8.298924432,8.159520718,8.327873607,8.343825232,8.078174022,8.072885143,7.977253225,8.260840223,8.380039846,7.888779841,8.120594162,8.148207561,7.799386658,8.130803422
ENSMUSG00000097472,6.811807374,6.772684116,6.608030446,6.627785928,6.760343143,6.680831854,6.858682969,6.654848947,6.824742819,6.777537433,6.686490003,6.672170467,6.738582892,6.802328536,6.779483966,6.870559073,6.804579538,7.177884136,7.068598061,6.829405959
ENSMUSG00000097484,7.291683434,7.193856684,7.201187999,7.259353077,7.206948863,7.336927457,7.162300149,7.12197224,7.312959808,7.125629478,7.160309832,7.044027804,7.16288195,7.115972698,7.141453572,7.12805223,7.025327585,6.91150899,7.029351402,7.053654902
ENSMUSG00000097564,8.466648778,8.191695613,8.291491823,8.196209863,8.336712178,8.434748125,8.455854991,8.598559336,8.28849452,8.375506704,8.228552607,8.153978991,8.101819361,8.270033439,8.22842714,8.139005396,8.126196979,8.035023287,8.000824199,8.11479025
ENSMUSG00000097585,7.659611635,7.594938439,7.795777207,7.551931754,7.783168027,7.802539932,7.655049368,7.718373501,7.81182643,7.677038072,7.693255028,7.664815049,7.766011259,7.748608276,7.622080413,8.409991066,7.876179983,8.514800812,8.250682584,8.097381631
ENSMUSG00000097604,7.568927037,7.743355132,7.641609937,7.761954439,7.548425705,7.723250276,7.705889343,7.687447077,7.638031229,7.546883475,7.433094835,7.363047987,7.419527232,7.441582292,7.525335101,7.188360673,7.452977165,7.175078802,7.299469078,7.385774221
ENSMUSG00000097620,7.500471786,7.737637542,7.523447487,7.635963627,7.645063775,7.57067668,7.577614198,7.54458198,7.617611662,7.690691231,7.498094597,7.590902187,7.544229084,7.639713551,7.735327437,7.766682583,7.759724191,7.998927138,7.929324354,7.726210783
ENSMUSG00000097649,8.195810784,8.090111651,8.215221363,8.072183033,8.415417954,7.991675958,8.166367077,8.08987199,8.113827849,8.16669247,8.29954568,8.270004432,8.435070672,8.328090286,8.325944364,8.08371143,8.101084823,8.108966753,8.102268211,8.147633682
ENSMUSG00000097715,8.835952382,8.825519565,8.813170137,8.83057844,8.823744387,8.796209845,8.87608257,8.858183529,8.816509188,8.774317782,8.917219464,8.863627467,8.852951177,8.86900207,8.900732304,9.142678127,8.978359782,9.18910444,9.136967559,9.048320011
ENSMUSG00000097729,8.080069496,7.958829979,7.912509305,7.671088701,7.773254037,7.970661594,7.842336453,7.859985157,7.679944755,7.75621115,8.025035583,7.954204718,8.167527269,7.993117334,7.760799848,8.115889314,8.024179581,8.150269039,8.037834959,7.941381743
ENSMUSG00000097745,7.877985119,7.904715696,8.091830732,8.067662942,8.038940796,7.962197028,8.094527544,7.982621409,8.077393907,7.897623495,8.03688954,8.018284458,7.923765238,7.941789267,7.981658671,7.785662321,7.961982225,7.686862892,7.731668585,7.794274534
ENSMUSG00000097756,7.534455612,7.363649902,7.495545167,7.402983563,7.314301709,7.336304914,7.418130062,7.438000077,7.394753268,7.261499357,7.440572773,7.345593138,7.405951923,7.473109298,7.411428536,7.350992203,7.247334911,7.230422184,7.201069957,7.141039352
ENSMUSG00000097786,7.657957924,7.56683136,7.475390914,7.524760477,7.483539174,7.534170517,7.573696421,7.729021354,7.683665926,7.637421692,7.557452058,7.56266584,7.624258252,7.441247158,7.530936786,7.507220877,7.455767874,7.365339,7.586150604,7.427453708
ENSMUSG00000097814,7.924989471,7.798052535,7.90051972,7.897010154,7.753787387,7.849296837,7.759249594,8.008591343,7.991181302,7.995309423,7.83226235,7.737448386,7.751514274,7.778920357,7.779171164,7.757263525,7.579119717,7.677929885,7.649569557,7.783164533
ENSMUSG00000097877,8.232737312,7.99638637,8.234291629,8.132109423,8.187437516,8.45782863,8.195641634,8.273534724,8.328454498,8.221728657,8.198819841,8.282388646,8.232372793,8.219012627,8.241813076,8.24803688,8.221881253,8.012988334,7.94479307,8.112014019
ENSMUSG00000097893,8.438043017,8.381669239,8.398996688,8.460980096,8.475559357,8.386293485,8.502350591,8.459796741,8.486582079,8.546666125,8.33489317,8.350155239,8.309005671,8.386506969,8.397983967,8.360242635,8.313416471,8.171724263,8.256812767,8.31949294
ENSMUSG00000097961,7.597172549,7.852251045,7.633783397,7.467677755,7.652227845,7.562044726,7.543292861,7.438463414,7.550026422,7.502997408,7.894270862,7.871791232,7.831210767,7.619411457,7.615562342,7.834939768,7.545199681,7.631140334,7.741440451,7.82689453
ENSMUSG00000097976,8.183570583,8.050273326,8.385985672,8.339640363,8.413592579,8.348841748,8.25902579,8.384190016,8.656163856,8.316312041,8.112608666,8.417911508,8.235902983,8.34926773,8.20283131,8.27303877,8.264066292,8.008543751,8.031304444,8.216011467
